Node	1	2	3	4	5	6	7	8	9
13930	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13931	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13932	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13933	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13934	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13935	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13936	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13937	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13938	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13939	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13940	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13941	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13942	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13943	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13944	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13945	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13946	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13947	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13948	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13949	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13950	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13951	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13952	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13953	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13954	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13955	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13956	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13957	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13958	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13959	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13960	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13961	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13962	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13963	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13964	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13965	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13966	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13967	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13968	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13969	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13970	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13971	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13972	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13973	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13974	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13975	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13976	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13977	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13978	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13979	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13980	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13981	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13982	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13983	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13984	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13985	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13986	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13987	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13988	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13989	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13990	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13991	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13992	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13993	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13994	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13995	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13996	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13997	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13998	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
13999	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14000	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14001	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14002	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14003	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14004	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14005	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14006	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14007	Fine7	Fine7	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14008	Fine7	Fine7	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14009	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14010	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14011	Fine7	Fine7	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14012	Fine7	Fine7	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14013	Fine7	Fine7	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14014	Fine7	Fine7	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14015	Fine7	Fine7	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14016	Fine7	Fine7	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14017	Fine7	Fine7	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14018	Fine7	Fine7	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14019	Fine7	Fine7	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14020	Fine7	Fine7	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14021	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14022	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14023	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14024	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14025	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14026	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14027	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14028	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14029	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14030	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14031	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14032	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14033	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14034	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14035	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14036	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14037	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14038	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14039	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14040	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14041	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14042	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14043	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14044	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14045	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14046	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14047	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14048	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14049	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14050	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14051	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14052	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14053	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14054	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14055	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14056	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14057	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14058	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14059	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14060	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14061	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14062	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14063	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14064	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14065	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14066	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14067	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14068	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14069	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14070	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14071	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14072	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14073	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14074	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14075	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14076	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14077	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14078	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14079	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14080	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14081	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14082	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14083	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14084	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14085	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14086	Fine3	Fine3	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14087	Fine3	Fine3	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14088	Fine3	Fine3	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14089	Fine3	Fine3	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14090	Fine3	Fine3	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14091	Fine3	Fine3	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14092	Fine3	Fine3	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14093	Fine3	Fine3	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14094	Fine3	Fine3	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14095	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14096	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14097	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14098	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14099	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14100	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14101	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14102	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14103	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14104	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14105	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14106	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14107	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14108	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14109	Fine2	Fine2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14110	Fine2	Fine2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14111	Fine2	Fine2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14112	Fine2	Fine2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14113	Fine2	Fine2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14114	Fine2	Fine2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14115	Fine2	Fine2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14116	Fine2	Fine2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14117	Fine2	Fine2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14118	Fine2	Fine2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14119	Fine2	Fine2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14120	Fine2	Fine2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14121	Fine2	Fine2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14122	Fine2	Fine2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14123	Fine2	Fine2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14124	Fine2	Fine2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14125	Fine2	Fine2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14126	Fine2	Fine2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14127	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14128	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14129	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14130	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14131	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14132	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14133	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14134	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14135	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14136	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14137	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14138	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14139	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14140	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14141	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14142	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14143	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14144	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14145	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14146	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14147	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14148	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14149	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14150	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14151	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14152	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14153	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14154	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14155	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14156	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14157	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14158	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14159	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14160	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14161	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14162	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14163	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14164	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14165	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14166	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14167	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14168	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14169	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14170	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14171	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14172	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14173	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14174	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14175	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14176	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14177	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14178	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14179	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
14180	Coarse2	Coarse2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
